Source,Target,Type,Id,Label,Weight
9,336,Directed,234,,1.0
9,349,Directed,235,,1.0
9,350,Directed,236,,1.0
9,391,Directed,237,,1.0
9,392,Directed,238,,1.0
9,434,Directed,239,,1.0
9,437,Directed,240,,1.0
9,448,Directed,241,,1.0
9,450,Directed,242,,1.0
9,453,Directed,243,,1.0
10,12,Directed,244,,1.0
10,24,Directed,245,,1.0
10,43,Directed,246,,1.0
10,78,Directed,247,,1.0
10,92,Directed,248,,1.0
10,107,Directed,249,,1.0
10,146,Directed,250,,1.0
10,148,Directed,251,,1.0
10,159,Directed,252,,1.0
10,163,Directed,253,,1.0
10,170,Directed,254,,1.0
10,181,Directed,255,,1.0
10,212,Directed,256,,1.0
10,229,Directed,257,,1.0
10,234,Directed,258,,1.0
10,242,Directed,259,,1.0
10,306,Directed,260,,1.0
10,313,Directed,261,,1.0
10,330,Directed,262,,1.0
10,389,Directed,263,,1.0
10,398,Directed,264,,1.0
10,411,Directed,265,,1.0
10,466,Directed,266,,1.0
10,473,Directed,267,,1.0
10,478,Directed,268,,1.0
10,492,Directed,269,,1.0
11,22,Directed,270,,1.0
11,37,Directed,271,,1.0
11,59,Directed,272,,1.0
11,92,Directed,273,,1.0
11,102,Directed,274,,1.0
11,111,Directed,275,,1.0
11,113,Directed,276,,1.0
11,134,Directed,277,,1.0
11,153,Directed,278,,1.0
11,154,Directed,279,,1.0
11,158,Directed,280,,1.0
11,175,Directed,281,,1.0
11,176,Directed,282,,1.0
11,184,Directed,283,,1.0
11,194,Directed,284,,1.0
11,199,Directed,285,,1.0
11,200,Directed,286,,1.0
11,203,Directed,287,,1.0
11,216,Directed,288,,1.0
11,218,Directed,289,,1.0
11,256,Directed,290,,1.0
11,327,Directed,291,,1.0
11,328,Directed,292,,1.0
11,345,Directed,293,,1.0
11,359,Directed,294,,1.0
11,382,Directed,295,,1.0
11,404,Directed,296,,1.0
11,406,Directed,297,,1.0
11,430,Directed,298,,1.0
11,431,Directed,299,,1.0
11,492,Directed,300,,1.0
12,55,Directed,301,,1.0
12,80,Directed,302,,1.0
12,90,Directed,303,,1.0
12,165,Directed,304,,1.0
12,188,Directed,305,,1.0
12,210,Directed,306,,1.0
12,225,Directed,307,,1.0
12,271,Directed,308,,1.0
12,275,Directed,309,,1.0
12,285,Directed,310,,1.0
12,293,Directed,311,,1.0
12,329,Directed,312,,1.0
12,346,Directed,313,,1.0
12,356,Directed,314,,1.0
12,364,Directed,315,,1.0
12,382,Directed,316,,1.0
12,425,Directed,317,,1.0
12,438,Directed,318,,1.0
12,441,Directed,319,,1.0
12,445,Directed,320,,1.0
12,475,Directed,321,,1.0
12,500,Directed,322,,1.0
13,18,Directed,323,,1.0
13,79,Directed,324,,1.0
13,98,Directed,325,,1.0
13,134,Directed,326,,1.0
13,169,Directed,327,,1.0
13,188,Directed,328,,1.0
13,200,Directed,329,,1.0
13,237,Directed,330,,1.0
13,263,Directed,331,,1.0
13,274,Directed,332,,1.0
13,298,Directed,333,,1.0
13,319,Directed,334,,1.0
13,333,Directed,335,,1.0
13,335,Directed,336,,1.0
13,336,Directed,337,,1.0
13,348,Directed,338,,1.0
13,392,Directed,339,,1.0
13,395,Directed,340,,1.0
13,405,Directed,341,,1.0
13,410,Directed,342,,1.0
13,435,Directed,343,,1.0
13,438,Directed,344,,1.0
13,442,Directed,345,,1.0
13,444,Directed,346,,1.0
13,495,Directed,347,,1.0
14,71,Directed,348,,1.0
14,76,Directed,349,,1.0
14,79,Directed,350,,1.0
14,115,Directed,351,,1.0
14,118,Directed,352,,1.0
14,126,Directed,353,,1.0
14,128,Directed,354,,1.0
14,137,Directed,355,,1.0
14,156,Directed,356,,1.0
14,162,Directed,357,,1.0
14,183,Directed,358,,1.0
14,191,Directed,359,,1.0
14,202,Directed,360,,1.0
14,212,Directed,361,,1.0
14,248,Directed,362,,1.0
14,290,Directed,363,,1.0
14,303,Directed,364,,1.0
14,306,Directed,365,,1.0
14,322,Directed,366,,1.0
14,362,Directed,367,,1.0
14,381,Directed,368,,1.0
14,392,Directed,369,,1.0
14,394,Directed,370,,1.0
14,411,Directed,371,,1.0
14,454,Directed,372,,1.0
14,497,Directed,373,,1.0
15,22,Directed,374,,1.0
15,34,Directed,375,,1.0
15,66,Directed,376,,1.0
15,72,Directed,377,,1.0
15,94,Directed,378,,1.0
15,102,Directed,379,,1.0
15,117,Directed,380,,1.0
15,190,Directed,381,,1.0
15,237,Directed,382,,1.0
15,246,Directed,383,,1.0
15,291,Directed,384,,1.0
15,300,Directed,385,,1.0
15,311,Directed,386,,1.0
15,320,Directed,387,,1.0
15,322,Directed,388,,1.0
15,333,Directed,389,,1.0
15,339,Directed,390,,1.0
15,353,Directed,391,,1.0
15,406,Directed,392,,1.0
15,412,Directed,393,,1.0
15,413,Directed,394,,1.0
15,429,Directed,395,,1.0
16,20,Directed,396,,1.0
16,85,Directed,397,,1.0
16,121,Directed,398,,1.0
16,122,Directed,399,,1.0
16,139,Directed,400,,1.0
16,149,Directed,401,,1.0
16,197,Directed,402,,1.0
16,199,Directed,403,,1.0
16,228,Directed,404,,1.0
16,251,Directed,405,,1.0
16,325,Directed,406,,1.0
16,328,Directed,407,,1.0
16,416,Directed,408,,1.0
16,451,Directed,409,,1.0
16,480,Directed,410,,1.0
17,45,Directed,411,,1.0
17,46,Directed,412,,1.0
17,53,Directed,413,,1.0
17,57,Directed,414,,1.0
17,60,Directed,415,,1.0
17,89,Directed,416,,1.0
17,118,Directed,417,,1.0
17,122,Directed,418,,1.0
17,158,Directed,419,,1.0
17,165,Directed,420,,1.0
17,217,Directed,421,,1.0
17,298,Directed,422,,1.0
17,322,Directed,423,,1.0
17,376,Directed,424,,1.0
17,416,Directed,425,,1.0
17,430,Directed,426,,1.0
17,458,Directed,427,,1.0
17,462,Directed,428,,1.0
17,470,Directed,429,,1.0
17,483,Directed,430,,1.0
17,498,Directed,431,,1.0
18,41,Directed,432,,1.0
18,75,Directed,433,,1.0
18,98,Directed,434,,1.0
18,116,Directed,435,,1.0
18,160,Directed,436,,1.0
18,184,Directed,437,,1.0
18,198,Directed,438,,1.0
18,261,Directed,439,,1.0
18,306,Directed,440,,1.0
18,315,Directed,441,,1.0
18,350,Directed,442,,1.0
18,392,Directed,443,,1.0
18,403,Directed,444,,1.0
18,414,Directed,445,,1.0
18,436,Directed,446,,1.0
18,437,Directed,447,,1.0
18,475,Directed,448,,1.0
18,487,Directed,449,,1.0
19,25,Directed,450,,1.0
19,51,Directed,451,,1.0
19,69,Directed,452,,1.0
19,104,Directed,453,,1.0
19,135,Directed,454,,1.0
19,173,Directed,455,,1.0
19,179,Directed,456,,1.0
19,198,Directed,457,,1.0
19,223,Directed,458,,1.0
19,248,Directed,459,,1.0
19,260,Directed,460,,1.0
19,323,Directed,461,,1.0
19,335,Directed,462,,1.0
19,336,Directed,463,,1.0
19,348,Directed,464,,1.0
19,359,Directed,465,,1.0
19,407,Directed,466,,1.0
19,431,Directed,467,,1.0
19,432,Directed,468,,1.0
19,455,Directed,469,,1.0
19,481,Directed,470,,1.0
20,49,Directed,471,,1.0
20,50,Directed,472,,1.0
20,77,Directed,473,,1.0
20,90,Directed,474,,1.0
20,122,Directed,475,,1.0
20,130,Directed,476,,1.0
20,172,Directed,477,,1.0
20,176,Directed,478,,1.0
20,188,Directed,479,,1.0
20,215,Directed,480,,1.0
20,220,Directed,481,,1.0
20,264,Directed,482,,1.0
20,275,Directed,483,,1.0
20,278,Directed,484,,1.0
20,289,Directed,485,,1.0
20,313,Directed,486,,1.0
20,337,Directed,487,,1.0
20,339,Directed,488,,1.0
20,340,Directed,489,,1.0
20,353,Directed,490,,1.0
20,384,Directed,491,,1.0
20,394,Directed,492,,1.0
20,397,Directed,493,,1.0
20,406,Directed,494,,1.0
20,409,Directed,495,,1.0
20,462,Directed,496,,1.0
20,473,Directed,497,,1.0
20,487,Directed,498,,1.0
21,30,Directed,499,,1.0
21,40,Directed,500,,1.0
21,56,Directed,501,,1.0
21,79,Directed,502,,1.0
21,116,Directed,503,,1.0
21,183,Directed,504,,1.0
21,220,Directed,505,,1.0
21,239,Directed,506,,1.0
21,269,Directed,507,,1.0
21,272,Directed,508,,1.0
21,292,Directed,509,,1.0
21,326,Directed,510,,1.0
21,362,Directed,511,,1.0
21,399,Directed,512,,1.0
21,410,Directed,513,,1.0
21,435,Directed,514,,1.0
21,474,Directed,515,,1.0
22,90,Directed,516,,1.0
22,110,Directed,517,,1.0
22,120,Directed,518,,1.0
22,129,Directed,519,,1.0
22,151,Directed,520,,1.0
22,154,Directed,521,,1.0
22,155,Directed,522,,1.0
22,174,Directed,523,,1.0
22,178,Directed,524,,1.0
22,202,Directed,525,,1.0
22,205,Directed,526,,1.0
22,209,Directed,527,,1.0
22,259,Directed,528,,1.0
22,275,Directed,529,,1.0
22,327,Directed,530,,1.0
22,339,Directed,531,,1.0
22,343,Directed,532,,1.0
22,366,Directed,533,,1.0
22,367,Directed,534,,1.0
22,395,Directed,535,,1.0
22,398,Directed,536,,1.0
22,403,Directed,537,,1.0
22,404,Directed,538,,1.0
22,410,Directed,539,,1.0
22,440,Directed,540,,1.0
22,492,Directed,541,,1.0
22,500,Directed,542,,1.0
23,28,Directed,543,,1.0
23,29,Directed,544,,1.0
23,58,Directed,545,,1.0
23,75,Directed,546,,1.0
23,84,Directed,547,,1.0
23,91,Directed,548,,1.0
23,117,Directed,549,,1.0
23,149,Directed,550,,1.0
23,151,Directed,551,,1.0
23,159,Directed,552,,1.0
23,194,Directed,553,,1.0
23,212,Directed,554,,1.0
23,224,Directed,555,,1.0
23,235,Directed,556,,1.0
23,297,Directed,557,,1.0
23,307,Directed,558,,1.0
23,318,Directed,559,,1.0
23,321,Directed,560,,1.0
23,322,Directed,561,,1.0
23,341,Directed,562,,1.0
23,353,Directed,563,,1.0
23,357,Directed,564,,1.0
23,361,Directed,565,,1.0
23,365,Directed,566,,1.0
23,369,Directed,567,,1.0
23,389,Directed,568,,1.0
23,430,Directed,569,,1.0
23,437,Directed,570,,1.0
23,444,Directed,571,,1.0
23,476,Directed,572,,1.0
23,488,Directed,573,,1.0
24,55,Directed,574,,1.0
24,70,Directed,575,,1.0
24,73,Directed,576,,1.0
24,89,Directed,577,,1.0
24,101,Directed,578,,1.0
24,105,Directed,579,,1.0
24,125,Directed,580,,1.0
24,128,Directed,581,,1.0
24,214,Directed,582,,1.0
24,217,Directed,583,,1.0
24,233,Directed,584,,1.0
24,240,Directed,585,,1.0
24,248,Directed,586,,1.0
24,256,Directed,587,,1.0
24,281,Directed,588,,1.0
24,289,Directed,589,,1.0
24,333,Directed,590,,1.0
24,390,Directed,591,,1.0
24,415,Directed,592,,1.0
24,432,Directed,593,,1.0
24,456,Directed,594,,1.0
24,457,Directed,595,,1.0
24,477,Directed,596,,1.0
24,480,Directed,597,,1.0
25,33,Directed,598,,1.0
25,102,Directed,599,,1.0
25,115,Directed,600,,1.0
25,150,Directed,601,,1.0
25,153,Directed,602,,1.0
25,159,Directed,603,,1.0
25,162,Directed,604,,1.0
25,166,Directed,605,,1.0
25,199,Directed,606,,1.0
25,216,Directed,607,,1.0
25,223,Directed,608,,1.0
25,230,Directed,609,,1.0
25,241,Directed,610,,1.0
25,242,Directed,611,,1.0
25,264,Directed,612,,1.0
25,332,Directed,613,,1.0
25,338,Directed,614,,1.0
25,354,Directed,615,,1.0
25,370,Directed,616,,1.0
25,384,Directed,617,,1.0
25,392,Directed,618,,1.0
25,405,Directed,619,,1.0
25,418,Directed,620,,1.0
25,434,Directed,621,,1.0
25,468,Directed,622,,1.0
25,493,Directed,623,,1.0
25,494,Directed,624,,1.0
26,28,Directed,625,,1.0
26,48,Directed,626,,1.0
26,60,Directed,627,,1.0
26,72,Directed,628,,1.0
26,98,Directed,629,,1.0
26,121,Directed,630,,1.0
26,134,Directed,631,,1.0
26,141,Directed,632,,1.0
26,172,Directed,633,,1.0
26,206,Directed,634,,1.0
26,213,Directed,635,,1.0
26,228,Directed,636,,1.0
26,270,Directed,637,,1.0
26,320,Directed,638,,1.0
26,337,Directed,639,,1.0
26,342,Directed,640,,1.0
26,352,Directed,641,,1.0
26,379,Directed,642,,1.0
26,392,Directed,643,,1.0
26,393,Directed,644,,1.0
26,399,Directed,645,,1.0
26,413,Directed,646,,1.0
26,452,Directed,647,,1.0
26,485,Directed,648,,1.0
27,54,Directed,649,,1.0
27,68,Directed,650,,1.0
27,93,Directed,651,,1.0
27,97,Directed,652,,1.0
27,153,Directed,653,,1.0
27,160,Directed,654,,1.0
27,191,Directed,655,,1.0
27,196,Directed,656,,1.0
27,211,Directed,657,,1.0
27,245,Directed,658,,1.0
27,259,Directed,659,,1.0
27,267,Directed,660,,1.0
27,270,Directed,661,,1.0
27,282,Directed,662,,1.0
27,295,Directed,663,,1.0
27,298,Directed,664,,1.0
27,323,Directed,665,,1.0
27,338,Directed,666,,1.0
27,343,Directed,667,,1.0
27,352,Directed,668,,1.0
27,355,Directed,669,,1.0
27,388,Directed,670,,1.0
27,398,Directed,671,,1.0
27,418,Directed,672,,1.0
27,441,Directed,673,,1.0
27,487,Directed,674,,1.0
28,30,Directed,675,,1.0
28,49,Directed,676,,1.0
28,57,Directed,677,,1.0
28,71,Directed,678,,1.0
28,93,Directed,679,,1.0
28,97,Directed,680,,1.0
28,98,Directed,681,,1.0
28,99,Directed,682,,1.0
28,116,Directed,683,,1.0
28,119,Directed,684,,1.0
28,129,Directed,685,,1.0
28,200,Directed,686,,1.0
28,212,Directed,687,,1.0
28,215,Directed,688,,1.0
28,216,Directed,689,,1.0
28,217,Directed,690,,1.0
28,235,Directed,691,,1.0
28,254,Directed,692,,1.0
28,271,Directed,693,,1.0
28,274,Directed,694,,1.0
28,286,Directed,695,,1.0
28,289,Directed,696,,1.0
28,299,Directed,697,,1.0
28,300,Directed,698,,1.0
28,316,Directed,699,,1.0
28,357,Directed,700,,1.0
28,366,Directed,701,,1.0
28,376,Directed,702,,1.0
28,420,Directed,703,,1.0
28,423,Directed,704,,1.0
28,434,Directed,705,,1.0
28,451,Directed,706,,1.0
28,455,Directed,707,,1.0
28,463,Directed,708,,1.0
28,494,Directed,709,,1.0
29,35,Directed,710,,1.0
29,43,Directed,711,,1.0
29,47,Directed,712,,1.0
29,63,Directed,713,,1.0
29,67,Directed,714,,1.0
29,102,Directed,715,,1.0
29,134,Directed,716,,1.0
29,180,Directed,717,,1.0
29,199,Directed,718,,1.0
29,215,Directed,719,,1.0
29,226,Directed,720,,1.0
29,238,Directed,721,,1.0
29,244,Directed,722,,1.0
29,249,Directed,723,,1.0
29,252,Directed,724,,1.0
29,265,Directed,725,,1.0
29,280,Directed,726,,1.0
29,296,Directed,727,,1.0
29,359,Directed,728,,1.0
29,369,Directed,729,,1.0
29,382,Directed,730,,1.0
29,397,Directed,731,,1.0
29,435,Directed,732,,1.0
29,452,Directed,733,,1.0
29,463,Directed,734,,1.0
29,489,Directed,735,,1.0
30,63,Directed,736,,1.0
30,86,Directed,737,,1.0
30,115,Directed,738,,1.0
30,140,Directed,739,,1.0
30,148,Directed,740,,1.0
30,189,Directed,741,,1.0
30,213,Directed,742,,1.0
30,221,Directed,743,,1.0
30,230,Directed,744,,1.0
30,241,Directed,745,,1.0
30,263,Directed,746,,1.0
30,270,Directed,747,,1.0
30,288,Directed,748,,1.0
30,338,Directed,749,,1.0
30,339,Directed,750,,1.0
30,351,Directed,751,,1.0
30,359,Directed,752,,1.0
30,364,Directed,753,,1.0
30,380,Directed,754,,1.0
30,389,Directed,755,,1.0
30,393,Directed,756,,1.0
30,397,Directed,757,,1.0
30,406,Directed,758,,1.0
30,409,Directed,759,,1.0
30,416,Directed,760,,1.0
30,429,Directed,761,,1.0
30,436,Directed,762,,1.0
30,439,Directed,763,,1.0
30,462,Directed,764,,1.0
30,465,Directed,765,,1.0
30,490,Directed,766,,1.0
31,58,Directed,767,,1.0
31,78,Directed,768,,1.0
31,86,Directed,769,,1.0
31,110,Directed,770,,1.0
31,113,Directed,771,,1.0
31,121,Directed,772,,1.0
31,141,Directed,773,,1.0
31,147,Directed,774,,1.0
31,149,Directed,775,,1.0
31,160,Directed,776,,1.0
31,242,Directed,777,,1.0
31,273,Directed,778,,1.0
31,279,Directed,779,,1.0
31,285,Directed,780,,1.0
31,382,Directed,781,,1.0
31,395,Directed,782,,1.0
31,449,Directed,783,,1.0
31,457,Directed,784,,1.0
31,462,Directed,785,,1.0
31,464,Directed,786,,1.0
31,470,Directed,787,,1.0
31,482,Directed,788,,1.0
31,499,Directed,789,,1.0
32,71,Directed,790,,1.0
32,91,Directed,791,,1.0
32,92,Directed,792,,1.0
32,94,Directed,793,,1.0
32,95,Directed,794,,1.0
32,117,Directed,795,,1.0
32,147,Directed,796,,1.0
32,175,Directed,797,,1.0
32,180,Directed,798,,1.0
32,185,Directed,799,,1.0
32,202,Directed,800,,1.0
32,272,Directed,801,,1.0
32,295,Directed,802,,1.0
32,336,Directed,803,,1.0
32,402,Directed,804,,1.0
32,406,Directed,805,,1.0
32,407,Directed,806,,1.0
32,409,Directed,807,,1.0
32,442,Directed,808,,1.0
32,462,Directed,809,,1.0
32,471,Directed,810,,1.0
32,474,Directed,811,,1.0
32,496,Directed,812,,1.0
33,57,Directed,813,,1.0
33,90,Directed,814,,1.0
33,93,Directed,815,,1.0
33,115,Directed,816,,1.0
33,119,Directed,817,,1.0
33,157,Directed,818,,1.0
33,168,Directed,819,,1.0
33,203,Directed,820,,1.0
33,222,Directed,821,,1.0
33,229,Directed,822,,1.0
33,245,Directed,823,,1.0
33,255,Directed,824,,1.0
33,260,Directed,825,,1.0
33,265,Directed,826,,1.0
33,287,Directed,827,,1.0
33,315,Directed,828,,1.0
33,366,Directed,829,,1.0
33,386,Directed,830,,1.0
33,397,Directed,831,,1.0
33,413,Directed,832,,1.0
33,417,Directed,833,,1.0
33,425,Directed,834,,1.0
33,454,Directed,835,,1.0
33,484,Directed,836,,1.0
33,490,Directed,837,,1.0
33,491,Directed,838,,1.0
34,87,Directed,839,,1.0
34,105,Directed,840,,1.0
34,112,Directed,841,,1.0
34,129,Directed,842,,1.0
34,180,Directed,843,,1.0
34,193,Directed,844,,1.0
34,207,Directed,845,,1.0
34,226,Directed,846,,1.0
34,250,Directed,847,,1.0
34,273,Directed,848,,1.0
34,294,Directed,849,,1.0
34,321,Directed,850,,1.0
34,354,Directed,851,,1.0
34,389,Directed,852,,1.0
34,394,Directed,853,,1.0
34,398,Directed,854,,1.0
34,407,Directed,855,,1.0
34,408,Directed,856,,1.0
34,427,Directed,857,,1.0
34,430,Directed,858,,1.0
34,435,Directed,859,,1.0
34,462,Directed,860,,1.0
34,469,Directed,861,,1.0
34,499,Directed,862,,1.0
35,47,Directed,863,,1.0
35,91,Directed,864,,1.0
35,104,Directed,865,,1.0
35,122,Directed,866,,1.0
35,156,Directed,867,,1.0
35,168,Directed,868,,1.0
35,222,Directed,869,,1.0
35,263,Directed,870,,1.0
35,275,Directed,871,,1.0
35,277,Directed,872,,1.0
35,295,Directed,873,,1.0
35,336,Directed,874,,1.0
35,344,Directed,875,,1.0
35,363,Directed,876,,1.0
35,375,Directed,877,,1.0
35,387,Directed,878,,1.0
35,412,Directed,879,,1.0
35,430,Directed,880,,1.0
35,439,Directed,881,,1.0
35,441,Directed,882,,1.0
35,445,Directed,883,,1.0
35,457,Directed,884,,1.0
35,473,Directed,885,,1.0
35,485,Directed,886,,1.0
36,58,Directed,887,,1.0
36,120,Directed,888,,1.0
36,139,Directed,889,,1.0
36,143,Directed,890,,1.0
36,151,Directed,891,,1.0
36,168,Directed,892,,1.0
36,198,Directed,893,,1.0
36,211,Directed,894,,1.0
36,221,Directed,895,,1.0
36,222,Directed,896,,1.0
36,224,Directed,897,,1.0
36,241,Directed,898,,1.0
36,272,Directed,899,,1.0
36,311,Directed,900,,1.0
36,412,Directed,901,,1.0
36,424,Directed,902,,1.0
36,428,Directed,903,,1.0
36,446,Directed,904,,1.0
36,456,Directed,905,,1.0
36,457,Directed,906,,1.0
37,62,Directed,907,,1.0
37,72,Directed,908,,1.0
37,208,Directed,909,,1.0
37,209,Directed,910,,1.0
37,215,Directed,911,,1.0
37,224,Directed,912,,1.0
37,250,Directed,913,,1.0
37,262,Directed,914,,1.0
37,291,Directed,915,,1.0
37,302,Directed,916,,1.0
37,364,Directed,917,,1.0
37,380,Directed,918,,1.0
37,402,Directed,919,,1.0
37,440,Directed,920,,1.0
37,459,Directed,921,,1.0
37,485,Directed,922,,1.0
38,49,Directed,923,,1.0
38,69,Directed,924,,1.0
38,77,Directed,925,,1.0
38,97,Directed,926,,1.0
38,125,Directed,927,,1.0
38,143,Directed,928,,1.0
38,220,Directed,929,,1.0
38,240,Directed,930,,1.0
