Source,Target,Type,Id,Label,Weight
4,967,Directed,202,,1.0
4,981,Directed,203,,1.0
4,995,Directed,204,,1.0
5,18,Directed,205,,1.0
5,24,Directed,206,,1.0
5,25,Directed,207,,1.0
5,27,Directed,208,,1.0
5,33,Directed,209,,1.0
5,49,Directed,210,,1.0
5,70,Directed,211,,1.0
5,103,Directed,212,,1.0
5,123,Directed,213,,1.0
5,170,Directed,214,,1.0
5,177,Directed,215,,1.0
5,184,Directed,216,,1.0
5,213,Directed,217,,1.0
5,280,Directed,218,,1.0
5,334,Directed,219,,1.0
5,362,Directed,220,,1.0
5,364,Directed,221,,1.0
5,381,Directed,222,,1.0
5,393,Directed,223,,1.0
5,397,Directed,224,,1.0
5,410,Directed,225,,1.0
5,414,Directed,226,,1.0
5,455,Directed,227,,1.0
5,478,Directed,228,,1.0
5,520,Directed,229,,1.0
5,531,Directed,230,,1.0
5,550,Directed,231,,1.0
5,552,Directed,232,,1.0
5,553,Directed,233,,1.0
5,620,Directed,234,,1.0
5,637,Directed,235,,1.0
5,640,Directed,236,,1.0
5,761,Directed,237,,1.0
5,796,Directed,238,,1.0
5,846,Directed,239,,1.0
5,848,Directed,240,,1.0
5,859,Directed,241,,1.0
5,906,Directed,242,,1.0
5,913,Directed,243,,1.0
5,919,Directed,244,,1.0
5,937,Directed,245,,1.0
5,948,Directed,246,,1.0
5,964,Directed,247,,1.0
5,992,Directed,248,,1.0
6,17,Directed,249,,1.0
6,27,Directed,250,,1.0
6,46,Directed,251,,1.0
6,61,Directed,252,,1.0
6,71,Directed,253,,1.0
6,73,Directed,254,,1.0
6,106,Directed,255,,1.0
6,131,Directed,256,,1.0
6,135,Directed,257,,1.0
6,140,Directed,258,,1.0
6,152,Directed,259,,1.0
6,168,Directed,260,,1.0
6,175,Directed,261,,1.0
6,188,Directed,262,,1.0
6,227,Directed,263,,1.0
6,239,Directed,264,,1.0
6,252,Directed,265,,1.0
6,253,Directed,266,,1.0
6,262,Directed,267,,1.0
6,306,Directed,268,,1.0
6,348,Directed,269,,1.0
6,386,Directed,270,,1.0
6,399,Directed,271,,1.0
6,514,Directed,272,,1.0
6,515,Directed,273,,1.0
6,556,Directed,274,,1.0
6,594,Directed,275,,1.0
6,597,Directed,276,,1.0
6,602,Directed,277,,1.0
6,609,Directed,278,,1.0
6,619,Directed,279,,1.0
6,633,Directed,280,,1.0
6,656,Directed,281,,1.0
6,685,Directed,282,,1.0
6,732,Directed,283,,1.0
6,748,Directed,284,,1.0
6,774,Directed,285,,1.0
6,775,Directed,286,,1.0
6,813,Directed,287,,1.0
6,829,Directed,288,,1.0
6,835,Directed,289,,1.0
6,857,Directed,290,,1.0
6,905,Directed,291,,1.0
6,906,Directed,292,,1.0
6,924,Directed,293,,1.0
6,931,Directed,294,,1.0
6,935,Directed,295,,1.0
6,950,Directed,296,,1.0
6,974,Directed,297,,1.0
7,30,Directed,298,,1.0
7,61,Directed,299,,1.0
7,72,Directed,300,,1.0
7,77,Directed,301,,1.0
7,98,Directed,302,,1.0
7,101,Directed,303,,1.0
7,111,Directed,304,,1.0
7,117,Directed,305,,1.0
7,153,Directed,306,,1.0
7,169,Directed,307,,1.0
7,188,Directed,308,,1.0
7,192,Directed,309,,1.0
7,281,Directed,310,,1.0
7,302,Directed,311,,1.0
7,304,Directed,312,,1.0
7,326,Directed,313,,1.0
7,355,Directed,314,,1.0
7,376,Directed,315,,1.0
7,410,Directed,316,,1.0
7,423,Directed,317,,1.0
7,424,Directed,318,,1.0
7,429,Directed,319,,1.0
7,431,Directed,320,,1.0
7,457,Directed,321,,1.0
7,480,Directed,322,,1.0
7,530,Directed,323,,1.0
7,537,Directed,324,,1.0
7,595,Directed,325,,1.0
7,615,Directed,326,,1.0
7,618,Directed,327,,1.0
7,621,Directed,328,,1.0
7,630,Directed,329,,1.0
7,730,Directed,330,,1.0
7,737,Directed,331,,1.0
7,748,Directed,332,,1.0
7,770,Directed,333,,1.0
7,791,Directed,334,,1.0
7,793,Directed,335,,1.0
7,796,Directed,336,,1.0
7,800,Directed,337,,1.0
7,812,Directed,338,,1.0
7,838,Directed,339,,1.0
7,868,Directed,340,,1.0
7,882,Directed,341,,1.0
7,916,Directed,342,,1.0
7,929,Directed,343,,1.0
7,942,Directed,344,,1.0
7,958,Directed,345,,1.0
7,985,Directed,346,,1.0
7,993,Directed,347,,1.0
8,9,Directed,348,,1.0
8,19,Directed,349,,1.0
8,32,Directed,350,,1.0
8,49,Directed,351,,1.0
8,53,Directed,352,,1.0
8,57,Directed,353,,1.0
8,68,Directed,354,,1.0
8,99,Directed,355,,1.0
8,100,Directed,356,,1.0
8,104,Directed,357,,1.0
8,105,Directed,358,,1.0
8,106,Directed,359,,1.0
8,116,Directed,360,,1.0
8,129,Directed,361,,1.0
8,135,Directed,362,,1.0
8,144,Directed,363,,1.0
8,168,Directed,364,,1.0
8,176,Directed,365,,1.0
8,219,Directed,366,,1.0
8,230,Directed,367,,1.0
8,293,Directed,368,,1.0
8,310,Directed,369,,1.0
8,318,Directed,370,,1.0
8,330,Directed,371,,1.0
8,347,Directed,372,,1.0
8,354,Directed,373,,1.0
8,355,Directed,374,,1.0
8,356,Directed,375,,1.0
8,366,Directed,376,,1.0
8,407,Directed,377,,1.0
8,415,Directed,378,,1.0
8,425,Directed,379,,1.0
8,429,Directed,380,,1.0
8,434,Directed,381,,1.0
8,496,Directed,382,,1.0
8,505,Directed,383,,1.0
8,508,Directed,384,,1.0
8,509,Directed,385,,1.0
8,520,Directed,386,,1.0
8,532,Directed,387,,1.0
8,548,Directed,388,,1.0
8,569,Directed,389,,1.0
8,581,Directed,390,,1.0
8,594,Directed,391,,1.0
8,600,Directed,392,,1.0
8,605,Directed,393,,1.0
8,607,Directed,394,,1.0
8,635,Directed,395,,1.0
8,644,Directed,396,,1.0
8,665,Directed,397,,1.0
8,717,Directed,398,,1.0
8,738,Directed,399,,1.0
8,789,Directed,400,,1.0
8,792,Directed,401,,1.0
8,804,Directed,402,,1.0
8,806,Directed,403,,1.0
8,812,Directed,404,,1.0
8,813,Directed,405,,1.0
8,842,Directed,406,,1.0
8,904,Directed,407,,1.0
8,914,Directed,408,,1.0
8,978,Directed,409,,1.0
8,994,Directed,410,,1.0
9,56,Directed,411,,1.0
9,60,Directed,412,,1.0
9,70,Directed,413,,1.0
9,112,Directed,414,,1.0
9,123,Directed,415,,1.0
9,158,Directed,416,,1.0
9,169,Directed,417,,1.0
9,184,Directed,418,,1.0
9,191,Directed,419,,1.0
9,192,Directed,420,,1.0
9,201,Directed,421,,1.0
9,206,Directed,422,,1.0
9,219,Directed,423,,1.0
9,279,Directed,424,,1.0
9,283,Directed,425,,1.0
9,287,Directed,426,,1.0
9,369,Directed,427,,1.0
9,379,Directed,428,,1.0
9,412,Directed,429,,1.0
9,440,Directed,430,,1.0
9,484,Directed,431,,1.0
9,486,Directed,432,,1.0
9,500,Directed,433,,1.0
9,509,Directed,434,,1.0
9,530,Directed,435,,1.0
9,537,Directed,436,,1.0
9,552,Directed,437,,1.0
9,573,Directed,438,,1.0
9,578,Directed,439,,1.0
9,610,Directed,440,,1.0
9,625,Directed,441,,1.0
9,660,Directed,442,,1.0
9,661,Directed,443,,1.0
9,665,Directed,444,,1.0
9,671,Directed,445,,1.0
9,688,Directed,446,,1.0
9,701,Directed,447,,1.0
9,713,Directed,448,,1.0
9,735,Directed,449,,1.0
9,750,Directed,450,,1.0
9,770,Directed,451,,1.0
9,783,Directed,452,,1.0
9,789,Directed,453,,1.0
9,815,Directed,454,,1.0
9,886,Directed,455,,1.0
9,889,Directed,456,,1.0
9,980,Directed,457,,1.0
9,985,Directed,458,,1.0
10,39,Directed,459,,1.0
10,75,Directed,460,,1.0
10,87,Directed,461,,1.0
10,104,Directed,462,,1.0
10,116,Directed,463,,1.0
10,123,Directed,464,,1.0
10,133,Directed,465,,1.0
10,141,Directed,466,,1.0
10,166,Directed,467,,1.0
10,175,Directed,468,,1.0
10,202,Directed,469,,1.0
10,231,Directed,470,,1.0
10,241,Directed,471,,1.0
10,257,Directed,472,,1.0
10,265,Directed,473,,1.0
10,273,Directed,474,,1.0
10,274,Directed,475,,1.0
10,296,Directed,476,,1.0
10,351,Directed,477,,1.0
10,352,Directed,478,,1.0
10,361,Directed,479,,1.0
10,363,Directed,480,,1.0
10,375,Directed,481,,1.0
10,387,Directed,482,,1.0
10,403,Directed,483,,1.0
10,436,Directed,484,,1.0
10,484,Directed,485,,1.0
10,498,Directed,486,,1.0
10,500,Directed,487,,1.0
10,501,Directed,488,,1.0
10,505,Directed,489,,1.0
10,512,Directed,490,,1.0
10,519,Directed,491,,1.0
10,521,Directed,492,,1.0
10,523,Directed,493,,1.0
10,528,Directed,494,,1.0
10,529,Directed,495,,1.0
10,547,Directed,496,,1.0
10,558,Directed,497,,1.0
10,650,Directed,498,,1.0
10,663,Directed,499,,1.0
10,696,Directed,500,,1.0
10,708,Directed,501,,1.0
10,729,Directed,502,,1.0
10,781,Directed,503,,1.0
10,784,Directed,504,,1.0
10,790,Directed,505,,1.0
10,797,Directed,506,,1.0
10,810,Directed,507,,1.0
10,813,Directed,508,,1.0
10,825,Directed,509,,1.0
10,831,Directed,510,,1.0
10,834,Directed,511,,1.0
10,880,Directed,512,,1.0
10,890,Directed,513,,1.0
10,913,Directed,514,,1.0
10,982,Directed,515,,1.0
11,15,Directed,516,,1.0
11,19,Directed,517,,1.0
11,27,Directed,518,,1.0
11,106,Directed,519,,1.0
11,118,Directed,520,,1.0
11,144,Directed,521,,1.0
11,163,Directed,522,,1.0
11,182,Directed,523,,1.0
11,205,Directed,524,,1.0
11,215,Directed,525,,1.0
11,226,Directed,526,,1.0
11,254,Directed,527,,1.0
11,320,Directed,528,,1.0
11,325,Directed,529,,1.0
11,348,Directed,530,,1.0
11,368,Directed,531,,1.0
11,387,Directed,532,,1.0
11,417,Directed,533,,1.0
11,431,Directed,534,,1.0
11,432,Directed,535,,1.0
11,443,Directed,536,,1.0
11,447,Directed,537,,1.0
11,454,Directed,538,,1.0
11,464,Directed,539,,1.0
11,466,Directed,540,,1.0
11,481,Directed,541,,1.0
11,487,Directed,542,,1.0
11,493,Directed,543,,1.0
11,557,Directed,544,,1.0
11,587,Directed,545,,1.0
11,648,Directed,546,,1.0
11,666,Directed,547,,1.0
11,678,Directed,548,,1.0
11,702,Directed,549,,1.0
11,705,Directed,550,,1.0
11,735,Directed,551,,1.0
11,781,Directed,552,,1.0
11,809,Directed,553,,1.0
11,820,Directed,554,,1.0
11,822,Directed,555,,1.0
11,827,Directed,556,,1.0
11,856,Directed,557,,1.0
11,871,Directed,558,,1.0
11,872,Directed,559,,1.0
11,881,Directed,560,,1.0
11,883,Directed,561,,1.0
11,888,Directed,562,,1.0
11,909,Directed,563,,1.0
11,936,Directed,564,,1.0
11,964,Directed,565,,1.0
11,976,Directed,566,,1.0
11,982,Directed,567,,1.0
12,21,Directed,568,,1.0
12,35,Directed,569,,1.0
12,37,Directed,570,,1.0
12,43,Directed,571,,1.0
12,66,Directed,572,,1.0
12,110,Directed,573,,1.0
12,111,Directed,574,,1.0
12,133,Directed,575,,1.0
12,188,Directed,576,,1.0
12,217,Directed,577,,1.0
12,227,Directed,578,,1.0
12,229,Directed,579,,1.0
12,239,Directed,580,,1.0
12,274,Directed,581,,1.0
12,277,Directed,582,,1.0
12,280,Directed,583,,1.0
12,297,Directed,584,,1.0
12,308,Directed,585,,1.0
12,311,Directed,586,,1.0
12,323,Directed,587,,1.0
12,340,Directed,588,,1.0
12,365,Directed,589,,1.0
12,369,Directed,590,,1.0
12,394,Directed,591,,1.0
12,419,Directed,592,,1.0
12,466,Directed,593,,1.0
12,481,Directed,594,,1.0
12,485,Directed,595,,1.0
12,506,Directed,596,,1.0
12,521,Directed,597,,1.0
12,562,Directed,598,,1.0
12,573,Directed,599,,1.0
12,584,Directed,600,,1.0
12,595,Directed,601,,1.0
12,622,Directed,602,,1.0
12,632,Directed,603,,1.0
12,635,Directed,604,,1.0
12,644,Directed,605,,1.0
12,649,Directed,606,,1.0
12,717,Directed,607,,1.0
12,742,Directed,608,,1.0
12,744,Directed,609,,1.0
12,815,Directed,610,,1.0
12,826,Directed,611,,1.0
12,830,Directed,612,,1.0
12,840,Directed,613,,1.0
12,850,Directed,614,,1.0
12,861,Directed,615,,1.0
12,883,Directed,616,,1.0
12,899,Directed,617,,1.0
12,902,Directed,618,,1.0
12,917,Directed,619,,1.0
12,920,Directed,620,,1.0
12,955,Directed,621,,1.0
12,968,Directed,622,,1.0
12,983,Directed,623,,1.0
13,57,Directed,624,,1.0
13,65,Directed,625,,1.0
13,82,Directed,626,,1.0
13,86,Directed,627,,1.0
13,98,Directed,628,,1.0
13,119,Directed,629,,1.0
13,121,Directed,630,,1.0
13,138,Directed,631,,1.0
13,149,Directed,632,,1.0
13,165,Directed,633,,1.0
13,169,Directed,634,,1.0
13,173,Directed,635,,1.0
13,264,Directed,636,,1.0
13,266,Directed,637,,1.0
13,325,Directed,638,,1.0
13,354,Directed,639,,1.0
13,376,Directed,640,,1.0
13,439,Directed,641,,1.0
13,441,Directed,642,,1.0
13,486,Directed,643,,1.0
13,507,Directed,644,,1.0
13,530,Directed,645,,1.0
13,538,Directed,646,,1.0
13,582,Directed,647,,1.0
13,624,Directed,648,,1.0
13,627,Directed,649,,1.0
13,643,Directed,650,,1.0
13,684,Directed,651,,1.0
13,690,Directed,652,,1.0
13,709,Directed,653,,1.0
13,721,Directed,654,,1.0
13,727,Directed,655,,1.0
13,747,Directed,656,,1.0
13,752,Directed,657,,1.0
13,774,Directed,658,,1.0
13,798,Directed,659,,1.0
13,802,Directed,660,,1.0
13,831,Directed,661,,1.0
13,833,Directed,662,,1.0
13,841,Directed,663,,1.0
13,846,Directed,664,,1.0
13,888,Directed,665,,1.0
13,909,Directed,666,,1.0
13,910,Directed,667,,1.0
13,933,Directed,668,,1.0
13,944,Directed,669,,1.0
13,945,Directed,670,,1.0
13,956,Directed,671,,1.0
14,47,Directed,672,,1.0
14,60,Directed,673,,1.0
14,119,Directed,674,,1.0
14,131,Directed,675,,1.0
14,214,Directed,676,,1.0
14,236,Directed,677,,1.0
14,241,Directed,678,,1.0
14,284,Directed,679,,1.0
14,285,Directed,680,,1.0
14,295,Directed,681,,1.0
14,349,Directed,682,,1.0
14,366,Directed,683,,1.0
14,367,Directed,684,,1.0
14,378,Directed,685,,1.0
14,401,Directed,686,,1.0
14,416,Directed,687,,1.0
14,424,Directed,688,,1.0
14,436,Directed,689,,1.0
14,440,Directed,690,,1.0
14,503,Directed,691,,1.0
14,511,Directed,692,,1.0
14,517,Directed,693,,1.0
14,527,Directed,694,,1.0
14,533,Directed,695,,1.0
14,540,Directed,696,,1.0
14,547,Directed,697,,1.0
14,568,Directed,698,,1.0
14,578,Directed,699,,1.0
14,581,Directed,700,,1.0
14,638,Directed,701,,1.0
14,647,Directed,702,,1.0
14,695,Directed,703,,1.0
14,720,Directed,704,,1.0
14,738,Directed,705,,1.0
14,744,Directed,706,,1.0
14,816,Directed,707,,1.0
14,822,Directed,708,,1.0
14,869,Directed,709,,1.0
14,931,Directed,710,,1.0
14,947,Directed,711,,1.0
14,958,Directed,712,,1.0
14,969,Directed,713,,1.0
14,988,Directed,714,,1.0
15,44,Directed,715,,1.0
15,49,Directed,716,,1.0
15,84,Directed,717,,1.0
15,89,Directed,718,,1.0
15,98,Directed,719,,1.0
15,119,Directed,720,,1.0
15,132,Directed,721,,1.0
15,133,Directed,722,,1.0
15,178,Directed,723,,1.0
15,194,Directed,724,,1.0
15,203,Directed,725,,1.0
15,222,Directed,726,,1.0
15,245,Directed,727,,1.0
15,249,Directed,728,,1.0
15,266,Directed,729,,1.0
15,319,Directed,730,,1.0
15,330,Directed,731,,1.0
15,334,Directed,732,,1.0
15,342,Directed,733,,1.0
15,343,Directed,734,,1.0
15,355,Directed,735,,1.0
15,378,Directed,736,,1.0
15,379,Directed,737,,1.0
15,381,Directed,738,,1.0
15,398,Directed,739,,1.0
15,447,Directed,740,,1.0
15,450,Directed,741,,1.0
15,470,Directed,742,,1.0
15,473,Directed,743,,1.0
15,479,Directed,744,,1.0
15,534,Directed,745,,1.0
15,548,Directed,746,,1.0
15,557,Directed,747,,1.0
15,565,Directed,748,,1.0
15,566,Directed,749,,1.0
15,573,Directed,750,,1.0
15,597,Directed,751,,1.0
15,617,Directed,752,,1.0
15,628,Directed,753,,1.0
15,702,Directed,754,,1.0
15,745,Directed,755,,1.0
15,761,Directed,756,,1.0
15,763,Directed,757,,1.0
15,769,Directed,758,,1.0
15,848,Directed,759,,1.0
15,853,Directed,760,,1.0
15,883,Directed,761,,1.0
15,891,Directed,762,,1.0
15,915,Directed,763,,1.0
15,952,Directed,764,,1.0
15,972,Directed,765,,1.0
15,982,Directed,766,,1.0
15,990,Directed,767,,1.0
16,62,Directed,768,,1.0
16,97,Directed,769,,1.0
16,98,Directed,770,,1.0
16,102,Directed,771,,1.0
16,108,Directed,772,,1.0
16,112,Directed,773,,1.0
16,164,Directed,774,,1.0
16,187,Directed,775,,1.0
16,211,Directed,776,,1.0
16,288,Directed,777,,1.0
16,300,Directed,778,,1.0
16,318,Directed,779,,1.0
16,335,Directed,780,,1.0
16,366,Directed,781,,1.0
16,369,Directed,782,,1.0
16,375,Directed,783,,1.0
16,425,Directed,784,,1.0
16,433,Directed,785,,1.0
16,542,Directed,786,,1.0
16,554,Directed,787,,1.0
16,555,Directed,788,,1.0
16,565,Directed,789,,1.0
16,590,Directed,790,,1.0
16,604,Directed,791,,1.0
16,611,Directed,792,,1.0
16,620,Directed,793,,1.0
16,638,Directed,794,,1.0
16,708,Directed,795,,1.0
16,713,Directed,796,,1.0
16,716,Directed,797,,1.0
16,732,Directed,798,,1.0
16,735,Directed,799,,1.0
16,762,Directed,800,,1.0
16,785,Directed,801,,1.0
16,804,Directed,802,,1.0
16,819,Directed,803,,1.0
16,821,Directed,804,,1.0
16,837,Directed,805,,1.0
16,865,Directed,806,,1.0
16,866,Directed,807,,1.0
16,869,Directed,808,,1.0
16,920,Directed,809,,1.0
16,924,Directed,810,,1.0
17,24,Directed,811,,1.0
17,40,Directed,812,,1.0
17,46,Directed,813,,1.0
17,70,Directed,814,,1.0
17,79,Directed,815,,1.0
17,87,Directed,816,,1.0
17,126,Directed,817,,1.0
17,156,Directed,818,,1.0
17,175,Directed,819,,1.0
17,244,Directed,820,,1.0
17,263,Directed,821,,1.0
17,266,Directed,822,,1.0
17,281,Directed,823,,1.0
17,304,Directed,824,,1.0
17,322,Directed,825,,1.0
17,375,Directed,826,,1.0
17,376,Directed,827,,1.0
17,387,Directed,828,,1.0
17,397,Directed,829,,1.0
17,515,Directed,830,,1.0
17,521,Directed,831,,1.0
17,525,Directed,832,,1.0
17,574,Directed,833,,1.0
17,598,Directed,834,,1.0
17,601,Directed,835,,1.0
17,617,Directed,836,,1.0
17,626,Directed,837,,1.0
17,638,Directed,838,,1.0
17,670,Directed,839,,1.0
17,722,Directed,840,,1.0
17,729,Directed,841,,1.0
17,737,Directed,842,,1.0
17,780,Directed,843,,1.0
17,787,Directed,844,,1.0
17,793,Directed,845,,1.0
17,796,Directed,846,,1.0
17,815,Directed,847,,1.0
17,821,Directed,848,,1.0
17,853,Directed,849,,1.0
17,857,Directed,850,,1.0
17,877,Directed,851,,1.0
17,881,Directed,852,,1.0
17,895,Directed,853,,1.0
17,905,Directed,854,,1.0
17,916,Directed,855,,1.0
17,930,Directed,856,,1.0
17,934,Directed,857,,1.0
17,978,Directed,858,,1.0
18,20,Directed,859,,1.0
18,95,Directed,860,,1.0
18,112,Directed,861,,1.0
18,126,Directed,862,,1.0
18,144,Directed,863,,1.0
18,150,Directed,864,,1.0
18,152,Directed,865,,1.0
18,168,Directed,866,,1.0
18,182,Directed,867,,1.0
18,215,Directed,868,,1.0
18,251,Directed,869,,1.0
18,255,Directed,870,,1.0
18,263,Directed,871,,1.0
18,309,Directed,872,,1.0
18,407,Directed,873,,1.0
18,436,Directed,874,,1.0
18,443,Directed,875,,1.0
18,449,Directed,876,,1.0
18,464,Directed,877,,1.0
18,468,Directed,878,,1.0
18,508,Directed,879,,1.0
18,519,Directed,880,,1.0
18,527,Directed,881,,1.0
18,534,Directed,882,,1.0
18,552,Directed,883,,1.0
18,658,Directed,884,,1.0
18,674,Directed,885,,1.0
18,679,Directed,886,,1.0
18,680,Directed,887,,1.0
18,715,Directed,888,,1.0
18,729,Directed,889,,1.0
18,733,Directed,890,,1.0
18,776,Directed,891,,1.0
18,803,Directed,892,,1.0
18,828,Directed,893,,1.0
18,841,Directed,894,,1.0
18,844,Directed,895,,1.0
18,883,Directed,896,,1.0
18,891,Directed,897,,1.0
18,897,Directed,898,,1.0
18,911,Directed,899,,1.0
18,916,Directed,900,,1.0
18,969,Directed,901,,1.0
18,970,Directed,902,,1.0
18,975,Directed,903,,1.0
19,78,Directed,904,,1.0
19,86,Directed,905,,1.0
19,89,Directed,906,,1.0
19,197,Directed,907,,1.0
19,201,Directed,908,,1.0
19,223,Directed,909,,1.0
19,232,Directed,910,,1.0
19,252,Directed,911,,1.0
19,297,Directed,912,,1.0
19,314,Directed,913,,1.0
19,319,Directed,914,,1.0
19,344,Directed,915,,1.0
19,366,Directed,916,,1.0
19,396,Directed,917,,1.0
19,511,Directed,918,,1.0
19,537,Directed,919,,1.0
19,569,Directed,920,,1.0
19,575,Directed,921,,1.0
19,580,Directed,922,,1.0
19,613,Directed,923,,1.0
19,660,Directed,924,,1.0
19,695,Directed,925,,1.0
19,696,Directed,926,,1.0
19,734,Directed,927,,1.0
19,747,Directed,928,,1.0
19,761,Directed,929,,1.0
19,793,Directed,930,,1.0
