Source,Target,Type,Id,Label,Weight
32,34,Directed,64,,1.0
33,34,Directed,65,,1.0
33,35,Directed,66,,1.0
34,35,Directed,67,,1.0
34,36,Directed,68,,1.0
35,36,Directed,69,,1.0
35,37,Directed,70,,1.0
36,37,Directed,71,,1.0
36,38,Directed,72,,1.0
37,38,Directed,73,,1.0
37,39,Directed,74,,1.0
38,39,Directed,75,,1.0
38,40,Directed,76,,1.0
39,40,Directed,77,,1.0
39,41,Directed,78,,1.0
40,41,Directed,79,,1.0
40,42,Directed,80,,1.0
41,42,Directed,81,,1.0
41,43,Directed,82,,1.0
42,43,Directed,83,,1.0
42,44,Directed,84,,1.0
43,44,Directed,85,,1.0
43,45,Directed,86,,1.0
44,45,Directed,87,,1.0
44,46,Directed,88,,1.0
45,46,Directed,89,,1.0
45,47,Directed,90,,1.0
46,47,Directed,91,,1.0
46,48,Directed,92,,1.0
47,48,Directed,93,,1.0
47,49,Directed,94,,1.0
48,49,Directed,95,,1.0
48,50,Directed,96,,1.0
49,50,Directed,97,,1.0
49,51,Directed,98,,1.0
50,51,Directed,99,,1.0
50,52,Directed,100,,1.0
51,52,Directed,101,,1.0
51,53,Directed,102,,1.0
52,53,Directed,103,,1.0
52,54,Directed,104,,1.0
53,54,Directed,105,,1.0
53,55,Directed,106,,1.0
54,55,Directed,107,,1.0
54,56,Directed,108,,1.0
55,56,Directed,109,,1.0
55,57,Directed,110,,1.0
56,57,Directed,111,,1.0
56,58,Directed,112,,1.0
57,58,Directed,113,,1.0
57,59,Directed,114,,1.0
58,59,Directed,115,,1.0
58,60,Directed,116,,1.0
59,60,Directed,117,,1.0
59,61,Directed,118,,1.0
60,61,Directed,119,,1.0
60,62,Directed,120,,1.0
61,62,Directed,121,,1.0
61,63,Directed,122,,1.0
62,63,Directed,123,,1.0
62,64,Directed,124,,1.0
63,64,Directed,125,,1.0
63,65,Directed,126,,1.0
64,65,Directed,127,,1.0
64,66,Directed,128,,1.0
65,66,Directed,129,,1.0
65,67,Directed,130,,1.0
66,67,Directed,131,,1.0
66,68,Directed,132,,1.0
67,68,Directed,133,,1.0
67,69,Directed,134,,1.0
68,69,Directed,135,,1.0
68,70,Directed,136,,1.0
69,70,Directed,137,,1.0
69,71,Directed,138,,1.0
70,71,Directed,139,,1.0
70,72,Directed,140,,1.0
71,72,Directed,141,,1.0
71,73,Directed,142,,1.0
72,73,Directed,143,,1.0
72,74,Directed,144,,1.0
73,74,Directed,145,,1.0
73,75,Directed,146,,1.0
74,75,Directed,147,,1.0
74,76,Directed,148,,1.0
75,76,Directed,149,,1.0
75,77,Directed,150,,1.0
76,77,Directed,151,,1.0
76,78,Directed,152,,1.0
77,78,Directed,153,,1.0
77,79,Directed,154,,1.0
78,79,Directed,155,,1.0
78,80,Directed,156,,1.0
79,80,Directed,157,,1.0
79,81,Directed,158,,1.0
80,81,Directed,159,,1.0
80,82,Directed,160,,1.0
81,82,Directed,161,,1.0
81,83,Directed,162,,1.0
82,83,Directed,163,,1.0
82,84,Directed,164,,1.0
83,84,Directed,165,,1.0
83,85,Directed,166,,1.0
84,85,Directed,167,,1.0
84,86,Directed,168,,1.0
85,86,Directed,169,,1.0
85,87,Directed,170,,1.0
86,87,Directed,171,,1.0
86,88,Directed,172,,1.0
87,88,Directed,173,,1.0
87,89,Directed,174,,1.0
88,89,Directed,175,,1.0
88,90,Directed,176,,1.0
89,90,Directed,177,,1.0
89,91,Directed,178,,1.0
90,91,Directed,179,,1.0
90,92,Directed,180,,1.0
91,92,Directed,181,,1.0
91,93,Directed,182,,1.0
92,93,Directed,183,,1.0
92,94,Directed,184,,1.0
93,94,Directed,185,,1.0
93,95,Directed,186,,1.0
94,95,Directed,187,,1.0
94,96,Directed,188,,1.0
95,96,Directed,189,,1.0
95,97,Directed,190,,1.0
96,97,Directed,191,,1.0
96,98,Directed,192,,1.0
97,98,Directed,193,,1.0
97,99,Directed,194,,1.0
98,99,Directed,195,,1.0
98,100,Directed,196,,1.0
99,100,Directed,197,,1.0
99,101,Directed,198,,1.0
100,101,Directed,199,,1.0
100,102,Directed,200,,1.0
101,102,Directed,201,,1.0
101,103,Directed,202,,1.0
102,103,Directed,203,,1.0
102,104,Directed,204,,1.0
103,104,Directed,205,,1.0
103,105,Directed,206,,1.0
104,105,Directed,207,,1.0
104,106,Directed,208,,1.0
105,106,Directed,209,,1.0
105,107,Directed,210,,1.0
106,107,Directed,211,,1.0
106,108,Directed,212,,1.0
107,108,Directed,213,,1.0
107,109,Directed,214,,1.0
108,109,Directed,215,,1.0
108,110,Directed,216,,1.0
109,110,Directed,217,,1.0
109,111,Directed,218,,1.0
110,111,Directed,219,,1.0
110,112,Directed,220,,1.0
111,112,Directed,221,,1.0
111,113,Directed,222,,1.0
112,113,Directed,223,,1.0
112,114,Directed,224,,1.0
113,114,Directed,225,,1.0
113,115,Directed,226,,1.0
114,115,Directed,227,,1.0
114,116,Directed,228,,1.0
115,116,Directed,229,,1.0
115,117,Directed,230,,1.0
116,117,Directed,231,,1.0
116,118,Directed,232,,1.0
117,118,Directed,233,,1.0
117,119,Directed,234,,1.0
118,119,Directed,235,,1.0
118,120,Directed,236,,1.0
119,120,Directed,237,,1.0
119,121,Directed,238,,1.0
120,121,Directed,239,,1.0
120,122,Directed,240,,1.0
121,122,Directed,241,,1.0
121,123,Directed,242,,1.0
122,123,Directed,243,,1.0
122,124,Directed,244,,1.0
123,124,Directed,245,,1.0
123,125,Directed,246,,1.0
124,125,Directed,247,,1.0
124,126,Directed,248,,1.0
125,126,Directed,249,,1.0
125,127,Directed,250,,1.0
126,127,Directed,251,,1.0
126,128,Directed,252,,1.0
127,128,Directed,253,,1.0
127,129,Directed,254,,1.0
128,129,Directed,255,,1.0
128,130,Directed,256,,1.0
129,130,Directed,257,,1.0
129,131,Directed,258,,1.0
130,131,Directed,259,,1.0
130,132,Directed,260,,1.0
131,132,Directed,261,,1.0
131,133,Directed,262,,1.0
132,133,Directed,263,,1.0
132,134,Directed,264,,1.0
133,134,Directed,265,,1.0
133,135,Directed,266,,1.0
134,135,Directed,267,,1.0
134,136,Directed,268,,1.0
135,136,Directed,269,,1.0
135,137,Directed,270,,1.0
136,137,Directed,271,,1.0
136,138,Directed,272,,1.0
137,138,Directed,273,,1.0
137,139,Directed,274,,1.0
138,139,Directed,275,,1.0
138,140,Directed,276,,1.0
139,140,Directed,277,,1.0
139,141,Directed,278,,1.0
140,141,Directed,279,,1.0
140,142,Directed,280,,1.0
141,142,Directed,281,,1.0
141,143,Directed,282,,1.0
142,143,Directed,283,,1.0
142,144,Directed,284,,1.0
143,144,Directed,285,,1.0
143,145,Directed,286,,1.0
144,145,Directed,287,,1.0
144,146,Directed,288,,1.0
145,146,Directed,289,,1.0
145,147,Directed,290,,1.0
146,147,Directed,291,,1.0
146,148,Directed,292,,1.0
147,148,Directed,293,,1.0
147,149,Directed,294,,1.0
148,149,Directed,295,,1.0
148,150,Directed,296,,1.0
149,150,Directed,297,,1.0
149,151,Directed,298,,1.0
150,151,Directed,299,,1.0
150,152,Directed,300,,1.0
151,152,Directed,301,,1.0
151,153,Directed,302,,1.0
152,153,Directed,303,,1.0
152,154,Directed,304,,1.0
153,154,Directed,305,,1.0
153,155,Directed,306,,1.0
154,155,Directed,307,,1.0
154,156,Directed,308,,1.0
155,156,Directed,309,,1.0
155,157,Directed,310,,1.0
156,157,Directed,311,,1.0
156,158,Directed,312,,1.0
157,158,Directed,313,,1.0
157,159,Directed,314,,1.0
158,159,Directed,315,,1.0
158,160,Directed,316,,1.0
159,160,Directed,317,,1.0
159,161,Directed,318,,1.0
160,161,Directed,319,,1.0
160,162,Directed,320,,1.0
161,162,Directed,321,,1.0
161,163,Directed,322,,1.0
162,163,Directed,323,,1.0
162,164,Directed,324,,1.0
163,164,Directed,325,,1.0
163,165,Directed,326,,1.0
164,165,Directed,327,,1.0
164,166,Directed,328,,1.0
165,166,Directed,329,,1.0
165,167,Directed,330,,1.0
166,167,Directed,331,,1.0
166,168,Directed,332,,1.0
167,168,Directed,333,,1.0
167,169,Directed,334,,1.0
168,169,Directed,335,,1.0
168,170,Directed,336,,1.0
169,170,Directed,337,,1.0
169,171,Directed,338,,1.0
170,171,Directed,339,,1.0
170,172,Directed,340,,1.0
171,172,Directed,341,,1.0
171,173,Directed,342,,1.0
172,173,Directed,343,,1.0
172,174,Directed,344,,1.0
173,174,Directed,345,,1.0
173,175,Directed,346,,1.0
174,175,Directed,347,,1.0
174,176,Directed,348,,1.0
175,176,Directed,349,,1.0
175,177,Directed,350,,1.0
176,177,Directed,351,,1.0
176,178,Directed,352,,1.0
177,178,Directed,353,,1.0
177,179,Directed,354,,1.0
178,179,Directed,355,,1.0
178,180,Directed,356,,1.0
179,180,Directed,357,,1.0
179,181,Directed,358,,1.0
180,181,Directed,359,,1.0
180,182,Directed,360,,1.0
181,182,Directed,361,,1.0
181,183,Directed,362,,1.0
182,183,Directed,363,,1.0
182,184,Directed,364,,1.0
183,184,Directed,365,,1.0
183,185,Directed,366,,1.0
184,185,Directed,367,,1.0
184,186,Directed,368,,1.0
185,186,Directed,369,,1.0
185,187,Directed,370,,1.0
186,187,Directed,371,,1.0
186,188,Directed,372,,1.0
187,188,Directed,373,,1.0
187,189,Directed,374,,1.0
188,189,Directed,375,,1.0
188,190,Directed,376,,1.0
189,190,Directed,377,,1.0
189,191,Directed,378,,1.0
190,191,Directed,379,,1.0
190,192,Directed,380,,1.0
191,192,Directed,381,,1.0
191,193,Directed,382,,1.0
192,193,Directed,383,,1.0
192,194,Directed,384,,1.0
193,194,Directed,385,,1.0
193,195,Directed,386,,1.0
194,195,Directed,387,,1.0
194,196,Directed,388,,1.0
195,196,Directed,389,,1.0
195,197,Directed,390,,1.0
196,197,Directed,391,,1.0
196,198,Directed,392,,1.0
197,198,Directed,393,,1.0
197,199,Directed,394,,1.0
198,199,Directed,395,,1.0
198,200,Directed,396,,1.0
199,200,Directed,397,,1.0
199,201,Directed,398,,1.0
200,201,Directed,399,,1.0
200,202,Directed,400,,1.0
201,202,Directed,401,,1.0
201,203,Directed,402,,1.0
202,203,Directed,403,,1.0
202,204,Directed,404,,1.0
203,204,Directed,405,,1.0
203,205,Directed,406,,1.0
204,205,Directed,407,,1.0
204,206,Directed,408,,1.0
205,206,Directed,409,,1.0
205,207,Directed,410,,1.0
206,207,Directed,411,,1.0
206,208,Directed,412,,1.0
207,208,Directed,413,,1.0
207,209,Directed,414,,1.0
208,209,Directed,415,,1.0
208,210,Directed,416,,1.0
209,210,Directed,417,,1.0
209,211,Directed,418,,1.0
210,211,Directed,419,,1.0
210,212,Directed,420,,1.0
211,212,Directed,421,,1.0
211,213,Directed,422,,1.0
212,213,Directed,423,,1.0
212,214,Directed,424,,1.0
213,214,Directed,425,,1.0
213,215,Directed,426,,1.0
214,215,Directed,427,,1.0
214,216,Directed,428,,1.0
215,216,Directed,429,,1.0
215,217,Directed,430,,1.0
216,217,Directed,431,,1.0
216,218,Directed,432,,1.0
217,218,Directed,433,,1.0
217,219,Directed,434,,1.0
218,219,Directed,435,,1.0
218,220,Directed,436,,1.0
219,220,Directed,437,,1.0
219,221,Directed,438,,1.0
220,221,Directed,439,,1.0
220,222,Directed,440,,1.0
221,222,Directed,441,,1.0
221,223,Directed,442,,1.0
222,223,Directed,443,,1.0
222,224,Directed,444,,1.0
223,224,Directed,445,,1.0
223,225,Directed,446,,1.0
224,225,Directed,447,,1.0
224,226,Directed,448,,1.0
225,226,Directed,449,,1.0
225,227,Directed,450,,1.0
226,227,Directed,451,,1.0
226,228,Directed,452,,1.0
227,228,Directed,453,,1.0
227,229,Directed,454,,1.0
228,229,Directed,455,,1.0
228,230,Directed,456,,1.0
229,230,Directed,457,,1.0
229,231,Directed,458,,1.0
230,231,Directed,459,,1.0
230,232,Directed,460,,1.0
231,232,Directed,461,,1.0
231,233,Directed,462,,1.0
232,233,Directed,463,,1.0
232,234,Directed,464,,1.0
233,234,Directed,465,,1.0
233,235,Directed,466,,1.0
234,235,Directed,467,,1.0
234,236,Directed,468,,1.0
235,236,Directed,469,,1.0
235,237,Directed,470,,1.0
236,237,Directed,471,,1.0
236,238,Directed,472,,1.0
237,238,Directed,473,,1.0
237,239,Directed,474,,1.0
238,239,Directed,475,,1.0
238,240,Directed,476,,1.0
239,240,Directed,477,,1.0
239,241,Directed,478,,1.0
240,241,Directed,479,,1.0
240,242,Directed,480,,1.0
241,242,Directed,481,,1.0
241,243,Directed,482,,1.0
242,243,Directed,483,,1.0
242,244,Directed,484,,1.0
243,244,Directed,485,,1.0
243,245,Directed,486,,1.0
244,245,Directed,487,,1.0
244,246,Directed,488,,1.0
245,246,Directed,489,,1.0
245,247,Directed,490,,1.0
246,247,Directed,491,,1.0
246,248,Directed,492,,1.0
247,248,Directed,493,,1.0
247,249,Directed,494,,1.0
248,249,Directed,495,,1.0
248,250,Directed,496,,1.0
249,250,Directed,497,,1.0
249,251,Directed,498,,1.0
250,251,Directed,499,,1.0
250,252,Directed,500,,1.0
251,252,Directed,501,,1.0
251,253,Directed,502,,1.0
252,253,Directed,503,,1.0
252,254,Directed,504,,1.0
253,254,Directed,505,,1.0
253,255,Directed,506,,1.0
254,255,Directed,507,,1.0
254,256,Directed,508,,1.0
255,256,Directed,509,,1.0
255,257,Directed,510,,1.0
256,257,Directed,511,,1.0
256,258,Directed,512,,1.0
257,258,Directed,513,,1.0
257,259,Directed,514,,1.0
258,259,Directed,515,,1.0
258,260,Directed,516,,1.0
259,260,Directed,517,,1.0
259,261,Directed,518,,1.0
260,261,Directed,519,,1.0
260,262,Directed,520,,1.0
261,262,Directed,521,,1.0
261,263,Directed,522,,1.0
262,263,Directed,523,,1.0
262,264,Directed,524,,1.0
263,264,Directed,525,,1.0
263,265,Directed,526,,1.0
264,265,Directed,527,,1.0
264,266,Directed,528,,1.0
265,266,Directed,529,,1.0
265,267,Directed,530,,1.0
266,267,Directed,531,,1.0
266,268,Directed,532,,1.0
267,268,Directed,533,,1.0
267,269,Directed,534,,1.0
268,269,Directed,535,,1.0
268,270,Directed,536,,1.0
269,270,Directed,537,,1.0
269,271,Directed,538,,1.0
270,271,Directed,539,,1.0
270,272,Directed,540,,1.0
271,272,Directed,541,,1.0
271,273,Directed,542,,1.0
272,273,Directed,543,,1.0
272,274,Directed,544,,1.0
273,274,Directed,545,,1.0
273,275,Directed,546,,1.0
274,275,Directed,547,,1.0
274,276,Directed,548,,1.0
275,276,Directed,549,,1.0
275,277,Directed,550,,1.0
276,277,Directed,551,,1.0
276,278,Directed,552,,1.0
277,278,Directed,553,,1.0
277,279,Directed,554,,1.0
278,279,Directed,555,,1.0
278,280,Directed,556,,1.0
279,280,Directed,557,,1.0
279,281,Directed,558,,1.0
280,281,Directed,559,,1.0
280,282,Directed,560,,1.0
281,282,Directed,561,,1.0
281,283,Directed,562,,1.0
282,283,Directed,563,,1.0
282,284,Directed,564,,1.0
283,284,Directed,565,,1.0
283,285,Directed,566,,1.0
284,285,Directed,567,,1.0
284,286,Directed,568,,1.0
285,286,Directed,569,,1.0
285,287,Directed,570,,1.0
286,287,Directed,571,,1.0
286,288,Directed,572,,1.0
287,288,Directed,573,,1.0
287,289,Directed,574,,1.0
288,289,Directed,575,,1.0
288,290,Directed,576,,1.0
289,290,Directed,577,,1.0
289,291,Directed,578,,1.0
290,291,Directed,579,,1.0
290,292,Directed,580,,1.0
291,292,Directed,581,,1.0
291,293,Directed,582,,1.0
292,293,Directed,583,,1.0
292,294,Directed,584,,1.0
293,294,Directed,585,,1.0
293,295,Directed,586,,1.0
294,295,Directed,587,,1.0
294,296,Directed,588,,1.0
295,296,Directed,589,,1.0
295,297,Directed,590,,1.0
296,297,Directed,591,,1.0
296,298,Directed,592,,1.0
297,298,Directed,593,,1.0
297,299,Directed,594,,1.0
298,299,Directed,595,,1.0
298,300,Directed,596,,1.0
299,300,Directed,597,,1.0
299,301,Directed,598,,1.0
300,301,Directed,599,,1.0
300,302,Directed,600,,1.0
301,302,Directed,601,,1.0
301,303,Directed,602,,1.0
302,303,Directed,603,,1.0
302,304,Directed,604,,1.0
303,304,Directed,605,,1.0
303,305,Directed,606,,1.0
304,305,Directed,607,,1.0
304,306,Directed,608,,1.0
305,306,Directed,609,,1.0
305,307,Directed,610,,1.0
306,307,Directed,611,,1.0
306,308,Directed,612,,1.0
307,308,Directed,613,,1.0
307,309,Directed,614,,1.0
308,309,Directed,615,,1.0
308,310,Directed,616,,1.0
309,310,Directed,617,,1.0
309,311,Directed,618,,1.0
310,311,Directed,619,,1.0
310,312,Directed,620,,1.0
311,312,Directed,621,,1.0
311,313,Directed,622,,1.0
312,313,Directed,623,,1.0
312,314,Directed,624,,1.0
313,314,Directed,625,,1.0
313,315,Directed,626,,1.0
314,315,Directed,627,,1.0
314,316,Directed,628,,1.0
315,316,Directed,629,,1.0
315,317,Directed,630,,1.0
316,317,Directed,631,,1.0
316,318,Directed,632,,1.0
317,318,Directed,633,,1.0
317,319,Directed,634,,1.0
318,319,Directed,635,,1.0
318,320,Directed,636,,1.0
319,320,Directed,637,,1.0
319,321,Directed,638,,1.0
320,321,Directed,639,,1.0
320,322,Directed,640,,1.0
321,322,Directed,641,,1.0
321,323,Directed,642,,1.0
322,323,Directed,643,,1.0
322,324,Directed,644,,1.0
323,324,Directed,645,,1.0
323,325,Directed,646,,1.0
324,325,Directed,647,,1.0
324,326,Directed,648,,1.0
325,326,Directed,649,,1.0
325,327,Directed,650,,1.0
326,327,Directed,651,,1.0
326,328,Directed,652,,1.0
327,328,Directed,653,,1.0
327,329,Directed,654,,1.0
328,329,Directed,655,,1.0
328,330,Directed,656,,1.0
329,330,Directed,657,,1.0
329,331,Directed,658,,1.0
330,331,Directed,659,,1.0
330,332,Directed,660,,1.0
331,332,Directed,661,,1.0
331,333,Directed,662,,1.0
332,333,Directed,663,,1.0
332,334,Directed,664,,1.0
333,334,Directed,665,,1.0
333,335,Directed,666,,1.0
334,335,Directed,667,,1.0
334,336,Directed,668,,1.0
335,336,Directed,669,,1.0
335,337,Directed,670,,1.0
336,337,Directed,671,,1.0
336,338,Directed,672,,1.0
337,338,Directed,673,,1.0
337,339,Directed,674,,1.0
338,339,Directed,675,,1.0
338,340,Directed,676,,1.0
339,340,Directed,677,,1.0
339,341,Directed,678,,1.0
340,341,Directed,679,,1.0
340,342,Directed,680,,1.0
341,342,Directed,681,,1.0
341,343,Directed,682,,1.0
342,343,Directed,683,,1.0
342,344,Directed,684,,1.0
343,344,Directed,685,,1.0
343,345,Directed,686,,1.0
344,345,Directed,687,,1.0
344,346,Directed,688,,1.0
345,346,Directed,689,,1.0
345,347,Directed,690,,1.0
346,347,Directed,691,,1.0
346,348,Directed,692,,1.0
347,348,Directed,693,,1.0
347,349,Directed,694,,1.0
348,349,Directed,695,,1.0
348,350,Directed,696,,1.0
349,350,Directed,697,,1.0
349,351,Directed,698,,1.0
350,351,Directed,699,,1.0
350,352,Directed,700,,1.0
351,352,Directed,701,,1.0
351,353,Directed,702,,1.0
352,353,Directed,703,,1.0
352,354,Directed,704,,1.0
353,354,Directed,705,,1.0
353,355,Directed,706,,1.0
354,355,Directed,707,,1.0
354,356,Directed,708,,1.0
355,356,Directed,709,,1.0
355,357,Directed,710,,1.0
356,357,Directed,711,,1.0
356,358,Directed,712,,1.0
357,358,Directed,713,,1.0
357,359,Directed,714,,1.0
358,359,Directed,715,,1.0
358,360,Directed,716,,1.0
359,360,Directed,717,,1.0
359,361,Directed,718,,1.0
360,361,Directed,719,,1.0
360,362,Directed,720,,1.0
361,362,Directed,721,,1.0
361,363,Directed,722,,1.0
362,363,Directed,723,,1.0
362,364,Directed,724,,1.0
363,364,Directed,725,,1.0
363,365,Directed,726,,1.0
364,365,Directed,727,,1.0
364,366,Directed,728,,1.0
365,366,Directed,729,,1.0
365,367,Directed,730,,1.0
366,367,Directed,731,,1.0
366,368,Directed,732,,1.0
367,368,Directed,733,,1.0
367,369,Directed,734,,1.0
368,369,Directed,735,,1.0
368,370,Directed,736,,1.0
369,370,Directed,737,,1.0
369,371,Directed,738,,1.0
370,371,Directed,739,,1.0
370,372,Directed,740,,1.0
371,372,Directed,741,,1.0
371,373,Directed,742,,1.0
372,373,Directed,743,,1.0
372,374,Directed,744,,1.0
373,374,Directed,745,,1.0
373,375,Directed,746,,1.0
374,375,Directed,747,,1.0
374,376,Directed,748,,1.0
375,376,Directed,749,,1.0
375,377,Directed,750,,1.0
376,377,Directed,751,,1.0
376,378,Directed,752,,1.0
377,378,Directed,753,,1.0
377,379,Directed,754,,1.0
378,379,Directed,755,,1.0
378,380,Directed,756,,1.0
379,380,Directed,757,,1.0
379,381,Directed,758,,1.0
380,381,Directed,759,,1.0
380,382,Directed,760,,1.0
381,382,Directed,761,,1.0
381,383,Directed,762,,1.0
382,383,Directed,763,,1.0
382,384,Directed,764,,1.0
383,384,Directed,765,,1.0
383,385,Directed,766,,1.0
384,385,Directed,767,,1.0
384,386,Directed,768,,1.0
385,386,Directed,769,,1.0
385,387,Directed,770,,1.0
386,387,Directed,771,,1.0
386,388,Directed,772,,1.0
387,388,Directed,773,,1.0
387,389,Directed,774,,1.0
388,389,Directed,775,,1.0
388,390,Directed,776,,1.0
389,390,Directed,777,,1.0
389,391,Directed,778,,1.0
390,391,Directed,779,,1.0
390,392,Directed,780,,1.0
391,392,Directed,781,,1.0
391,393,Directed,782,,1.0
392,393,Directed,783,,1.0
392,394,Directed,784,,1.0
393,394,Directed,785,,1.0
393,395,Directed,786,,1.0
394,395,Directed,787,,1.0
394,396,Directed,788,,1.0
395,396,Directed,789,,1.0
395,397,Directed,790,,1.0
396,397,Directed,791,,1.0
396,398,Directed,792,,1.0
397,398,Directed,793,,1.0
397,399,Directed,794,,1.0
398,399,Directed,795,,1.0
398,400,Directed,796,,1.0
399,400,Directed,797,,1.0
399,401,Directed,798,,1.0
400,401,Directed,799,,1.0
400,402,Directed,800,,1.0
401,402,Directed,801,,1.0
401,403,Directed,802,,1.0
402,403,Directed,803,,1.0
402,404,Directed,804,,1.0
403,404,Directed,805,,1.0
403,405,Directed,806,,1.0
404,405,Directed,807,,1.0
404,406,Directed,808,,1.0
405,406,Directed,809,,1.0
405,407,Directed,810,,1.0
406,407,Directed,811,,1.0
406,408,Directed,812,,1.0
407,408,Directed,813,,1.0
407,409,Directed,814,,1.0
408,409,Directed,815,,1.0
408,410,Directed,816,,1.0
409,410,Directed,817,,1.0
409,411,Directed,818,,1.0
410,411,Directed,819,,1.0
410,412,Directed,820,,1.0
411,412,Directed,821,,1.0
411,413,Directed,822,,1.0
412,413,Directed,823,,1.0
412,414,Directed,824,,1.0
413,414,Directed,825,,1.0
413,415,Directed,826,,1.0
414,415,Directed,827,,1.0
414,416,Directed,828,,1.0
415,416,Directed,829,,1.0
415,417,Directed,830,,1.0
416,417,Directed,831,,1.0
416,418,Directed,832,,1.0
417,418,Directed,833,,1.0
417,419,Directed,834,,1.0
418,419,Directed,835,,1.0
418,420,Directed,836,,1.0
419,420,Directed,837,,1.0
419,421,Directed,838,,1.0
420,421,Directed,839,,1.0
420,422,Directed,840,,1.0
421,422,Directed,841,,1.0
421,423,Directed,842,,1.0
422,423,Directed,843,,1.0
422,424,Directed,844,,1.0
423,424,Directed,845,,1.0
423,425,Directed,846,,1.0
424,425,Directed,847,,1.0
424,426,Directed,848,,1.0
425,426,Directed,849,,1.0
425,427,Directed,850,,1.0
426,427,Directed,851,,1.0
426,428,Directed,852,,1.0
427,428,Directed,853,,1.0
427,429,Directed,854,,1.0
428,429,Directed,855,,1.0
428,430,Directed,856,,1.0
429,430,Directed,857,,1.0
429,431,Directed,858,,1.0
430,431,Directed,859,,1.0
430,432,Directed,860,,1.0
431,432,Directed,861,,1.0
431,433,Directed,862,,1.0
432,433,Directed,863,,1.0
432,434,Directed,864,,1.0
433,434,Directed,865,,1.0
433,435,Directed,866,,1.0
434,435,Directed,867,,1.0
434,436,Directed,868,,1.0
435,436,Directed,869,,1.0
435,437,Directed,870,,1.0
436,437,Directed,871,,1.0
436,438,Directed,872,,1.0
437,438,Directed,873,,1.0
437,439,Directed,874,,1.0
438,439,Directed,875,,1.0
438,440,Directed,876,,1.0
439,440,Directed,877,,1.0
439,441,Directed,878,,1.0
440,441,Directed,879,,1.0
440,442,Directed,880,,1.0
441,442,Directed,881,,1.0
441,443,Directed,882,,1.0
442,443,Directed,883,,1.0
442,444,Directed,884,,1.0
443,444,Directed,885,,1.0
443,445,Directed,886,,1.0
444,445,Directed,887,,1.0
444,446,Directed,888,,1.0
445,446,Directed,889,,1.0
445,447,Directed,890,,1.0
446,447,Directed,891,,1.0
446,448,Directed,892,,1.0
447,448,Directed,893,,1.0
447,449,Directed,894,,1.0
448,449,Directed,895,,1.0
448,450,Directed,896,,1.0
449,450,Directed,897,,1.0
449,451,Directed,898,,1.0
450,451,Directed,899,,1.0
450,452,Directed,900,,1.0
451,452,Directed,901,,1.0
451,453,Directed,902,,1.0
452,453,Directed,903,,1.0
452,454,Directed,904,,1.0
453,454,Directed,905,,1.0
453,455,Directed,906,,1.0
454,455,Directed,907,,1.0
454,456,Directed,908,,1.0
455,456,Directed,909,,1.0
455,457,Directed,910,,1.0
456,457,Directed,911,,1.0
456,458,Directed,912,,1.0
457,458,Directed,913,,1.0
457,459,Directed,914,,1.0
458,459,Directed,915,,1.0
458,460,Directed,916,,1.0
459,460,Directed,917,,1.0
459,461,Directed,918,,1.0
460,461,Directed,919,,1.0
460,462,Directed,920,,1.0
461,462,Directed,921,,1.0
461,463,Directed,922,,1.0
462,463,Directed,923,,1.0
462,464,Directed,924,,1.0
463,464,Directed,925,,1.0
463,465,Directed,926,,1.0
464,465,Directed,927,,1.0
